=== CREDENTIALS ENENI (MIS À JOUR) ===
Mot de passe unique pour tous : pass1234

Total établissements : 75
Total utilisateurs dans la DB : 15329
  → Issus du seed : 9750
  → Supplémentaires : 5579

Légende : ✓ = présent dans seed | ✗ = pas dans le seed
================================================================================

================================================================================
ENSEIGNANTS
================================================================================

================================================================================
ÉTUDIANTS
================================================================================

================================================================================
ADMINISTRATEURS
================================================================================
[✓] [✓] 1ère A | Fara | user: etu.11.1028.9097 | mdp: pass1234 | num: EN009097
[✓] [✓] CM1 B | Hery | user: etu.73.801.6822 | mdp: pass1234 | num: EN006822
[✓] [✓] CM1 B | Hery | user: etu.75.846.7280 | mdp: pass1234 | num: EN007280
[✓] [✓] CM1 B | Hery | user: etu.76.636.5171 | mdp: pass1234 | num: EN005171
[✓] [✓] CM1 B | Holy | user: etu.61.876.7575 | mdp: pass1234 | num: EN007575
[✓] [✓] CM1 B | Holy | user: etu.71.1011.8921 | mdp: pass1234 | num: EN008921
[✓] [✓] CM1 B | Holy | user: etu.73.801.6826 | mdp: pass1234 | num: EN006826
[✓] [✓] CM1 B | Holy | user: etu.76.636.5176 | mdp: pass1234 | num: EN005176
[✓] [✓] CM1 B | Holy | user: etu.76.636.5180 | mdp: pass1234 | num: EN005180
[✓] [✓] CM1 B | Lalaina | user: etu.66.981.8622 | mdp: pass1234 | num: EN008622
[✓] [✓] CM1 B | Lalaina | user: etu.72.666.5473 | mdp: pass1234 | num: EN005473
[✓] [✓] CM1 B | Lalaina | user: etu.73.801.6827 | mdp: pass1234 | num: EN006827
[✓] [✓] CM1 B | Lalaina | user: etu.74.996.8771 | mdp: pass1234 | num: EN008771
[✓] [✓] CM1 B | Lalaina | user: etu.78.711.5925 | mdp: pass1234 | num: EN005925
[✓] [✓] CM1 B | Lalaina | user: etu.78.711.5926 | mdp: pass1234 | num: EN005926
[✓] [✓] CM1 B | Lalaina | user: etu.82.741.6222 | mdp: pass1234 | num: EN006222
[✓] [✓] CM1 B | Lalaina | user: etu.84.726.6072 | mdp: pass1234 | num: EN006072
[✓] [✓] CM1 B | Maminirina | user: etu.61.876.7574 | mdp: pass1234 | num: EN007574
[✓] [✓] CM1 B | Maminirina | user: etu.61.876.7577 | mdp: pass1234 | num: EN007577
[✓] [✓] CM1 B | Maminirina | user: etu.62.906.7871 | mdp: pass1234 | num: EN007871
[✓] [✓] CM1 B | Maminirina | user: etu.64.921.8021 | mdp: pass1234 | num: EN008021
[✓] [✓] CM1 B | Maminirina | user: etu.74.996.8778 | mdp: pass1234 | num: EN008778
[✓] [✓] CM1 B | Maminirina | user: etu.76.636.5175 | mdp: pass1234 | num: EN005175
[✓] [✓] CM1 B | Maminirina | user: etu.80.891.7723 | mdp: pass1234 | num: EN007723
[✓] [✓] CM1 B | Mamy | user: etu.59.786.6679 | mdp: pass1234 | num: EN006679
[✓] [✓] CM1 B | Mamy | user: etu.60.771.6521 | mdp: pass1234 | num: EN006521
[✓] [✓] CM1 B | Mamy | user: etu.70.936.8175 | mdp: pass1234 | num: EN008175
[✓] [✓] CM1 B | Mamy | user: etu.82.741.6225 | mdp: pass1234 | num: EN006225
[✓] [✓] CM1 B | Mamy | user: etu.84.726.6077 | mdp: pass1234 | num: EN006077
[✓] [✓] CM1 B | Manda | user: etu.75.846.7272 | mdp: pass1234 | num: EN007272
[✓] [✓] CM1 B | Manda | user: etu.80.891.7729 | mdp: pass1234 | num: EN007729
[✓] [✓] CM1 B | Manda | user: etu.81.651.5326 | mdp: pass1234 | num: EN005326
[✓] [✓] CM1 B | Manda | user: etu.84.726.6073 | mdp: pass1234 | num: EN006073
[✓] [✓] CM1 B | Manoa | user: etu.66.981.8624 | mdp: pass1234 | num: EN008624
[✓] [✓] CM1 B | Manoa | user: etu.66.981.8628 | mdp: pass1234 | num: EN008628
[✓] [✓] CM1 B | Manoa | user: etu.69.831.7123 | mdp: pass1234 | num: EN007123
[✓] [✓] CM1 B | Manoa | user: etu.70.936.8177 | mdp: pass1234 | num: EN008177
[✓] [✓] CM1 B | Manoa | user: etu.71.1011.8922 | mdp: pass1234 | num: EN008922
[✓] [✓] CM1 B | Manoa | user: etu.81.651.5323 | mdp: pass1234 | num: EN005323
[✓] [✓] CM1 B | Mendrika | user: etu.69.831.7127 | mdp: pass1234 | num: EN007127
[✓] [✓] CM1 B | Mendrika | user: etu.76.636.5174 | mdp: pass1234 | num: EN005174
[✓] [✓] CM1 B | Miangaly | user: etu.59.786.6671 | mdp: pass1234 | num: EN006671
[✓] [✓] CM1 B | Miangaly | user: etu.61.876.7580 | mdp: pass1234 | num: EN007580
[✓] [✓] CM1 B | Miangaly | user: etu.64.921.8022 | mdp: pass1234 | num: EN008022
[✓] [✓] CM1 B | Miangaly | user: etu.64.921.8025 | mdp: pass1234 | num: EN008025
[✓] [✓] CM1 B | Miangaly | user: etu.70.936.8171 | mdp: pass1234 | num: EN008171
[✓] [✓] CM1 B | Miangaly | user: etu.70.936.8178 | mdp: pass1234 | num: EN008178
[✓] [✓] CM1 B | Miangaly | user: etu.71.1011.8928 | mdp: pass1234 | num: EN008928
[✓] [✓] CM1 B | Miangaly | user: etu.78.711.5922 | mdp: pass1234 | num: EN005922
[✓] [✓] CM1 B | Miora | user: etu.60.771.6528 | mdp: pass1234 | num: EN006528
[✓] [✓] CM1 B | Miora | user: etu.62.906.7876 | mdp: pass1234 | num: EN007876
[✓] [✓] CM1 B | Miora | user: etu.62.906.7879 | mdp: pass1234 | num: EN007879
[✓] [✓] CM1 B | Miora | user: etu.67.621.5028 | mdp: pass1234 | num: EN005028
[✓] [✓] CM1 B | Miora | user: etu.68.681.5627 | mdp: pass1234 | num: EN005627
[✓] [✓] CM1 B | Miora | user: etu.81.651.5324 | mdp: pass1234 | num: EN005324
[✓] [✓] CM1 B | Mirana | user: etu.66.981.8629 | mdp: pass1234 | num: EN008629
[✓] [✓] CM1 B | Mirana | user: etu.71.1011.8929 | mdp: pass1234 | num: EN008929
[✓] [✓] CM1 B | Mirana | user: etu.72.666.5471 | mdp: pass1234 | num: EN005471
[✓] [✓] CM1 B | Mirana | user: etu.77.861.7428 | mdp: pass1234 | num: EN007428
[✓] [✓] CM1 B | Mirana | user: etu.78.711.5927 | mdp: pass1234 | num: EN005927
[✓] [✓] CM1 B | Nambinina | user: etu.62.906.7877 | mdp: pass1234 | num: EN007877
[✓] [✓] CM1 B | Nambinina | user: etu.64.921.8028 | mdp: pass1234 | num: EN008028
[✓] [✓] CM1 B | Nambinina | user: etu.68.681.5628 | mdp: pass1234 | num: EN005628
[✓] [✓] CM1 B | Nambinina | user: etu.74.996.8772 | mdp: pass1234 | num: EN008772
[✓] [✓] CM1 B | Nambinina | user: etu.76.636.5173 | mdp: pass1234 | num: EN005173
[✓] [✓] CM1 B | Nambinina | user: etu.76.636.5178 | mdp: pass1234 | num: EN005178
[✓] [✓] CM1 B | Nambinina | user: etu.77.861.7427 | mdp: pass1234 | num: EN007427
[✓] [✓] CM1 B | Nambinina | user: etu.81.651.5327 | mdp: pass1234 | num: EN005327
[✓] [✓] CM1 B | Nandrianina | user: etu.58.756.6380 | mdp: pass1234 | num: EN006380
[✓] [✓] CM1 B | Nandrianina | user: etu.60.771.6522 | mdp: pass1234 | num: EN006522
[✓] [✓] CM1 B | Nandrianina | user: etu.65.951.8322 | mdp: pass1234 | num: EN008322
[✓] [✓] CM1 B | Nandrianina | user: etu.68.681.5630 | mdp: pass1234 | num: EN005630
[✓] [✓] CM1 B | Nandrianina | user: etu.70.936.8176 | mdp: pass1234 | num: EN008176
[✓] [✓] CM1 B | Nandrianina | user: etu.74.996.8777 | mdp: pass1234 | num: EN008777
[✓] [✓] CM1 B | Nandrianina | user: etu.75.846.7274 | mdp: pass1234 | num: EN007274
[✓] [✓] CM1 B | Nandrianina | user: etu.79.816.6972 | mdp: pass1234 | num: EN006972
[✓] [✓] CM1 B | Nandrianina | user: etu.82.741.6224 | mdp: pass1234 | num: EN006224
[✓] [✓] CM1 B | Nantenaina | user: etu.58.756.6378 | mdp: pass1234 | num: EN006378
[✓] [✓] CM1 B | Nantenaina | user: etu.63.966.8475 | mdp: pass1234 | num: EN008475
[✓] [✓] CM1 B | Nantenaina | user: etu.63.966.8476 | mdp: pass1234 | num: EN008476
[✓] [✓] CM1 B | Nantenaina | user: etu.64.921.8027 | mdp: pass1234 | num: EN008027
[✓] [✓] CM1 B | Nantenaina | user: etu.67.621.5021 | mdp: pass1234 | num: EN005021
[✓] [✓] CM1 B | Nantenaina | user: etu.69.831.7129 | mdp: pass1234 | num: EN007129
[✓] [✓] CM1 B | Nantenaina | user: etu.70.936.8172 | mdp: pass1234 | num: EN008172
[✓] [✓] CM1 B | Nantenaina | user: etu.73.801.6823 | mdp: pass1234 | num: EN006823
[✓] [✓] CM1 B | Nantenaina | user: etu.77.861.7424 | mdp: pass1234 | num: EN007424
[✓] [✓] CM1 B | Nantenaina | user: etu.77.861.7429 | mdp: pass1234 | num: EN007429
[✓] [✓] CM1 B | Nantenaina | user: etu.82.741.6221 | mdp: pass1234 | num: EN006221
[✓] [✓] CM1 B | Nirina | user: etu.65.951.8329 | mdp: pass1234 | num: EN008329
[✓] [✓] CM1 B | Nirina | user: etu.70.936.8173 | mdp: pass1234 | num: EN008173
[✓] [✓] CM1 B | Nirina | user: etu.72.666.5479 | mdp: pass1234 | num: EN005479
[✓] [✓] CM1 B | Nirina | user: etu.75.846.7271 | mdp: pass1234 | num: EN007271
[✓] [✓] CM1 B | Nirina | user: etu.77.861.7426 | mdp: pass1234 | num: EN007426
[✓] [✓] CM1 B | Nirina | user: etu.79.816.6975 | mdp: pass1234 | num: EN006975
[✓] [✓] CM1 B | Nirina | user: etu.83.696.5778 | mdp: pass1234 | num: EN005778
[✓] [✓] CM1 B | Nirina | user: etu.84.726.6071 | mdp: pass1234 | num: EN006071
[✓] [✓] CM1 B | Nirina | user: etu.84.726.6079 | mdp: pass1234 | num: EN006079
[✓] [✓] CM1 B | Noro | user: etu.65.951.8324 | mdp: pass1234 | num: EN008324
[✓] [✓] CM1 B | Noro | user: etu.67.621.5025 | mdp: pass1234 | num: EN005025
[✓] [✓] CM1 B | Noro | user: etu.71.1011.8925 | mdp: pass1234 | num: EN008925
[✓] [✓] CM1 B | Noro | user: etu.80.891.7725 | mdp: pass1234 | num: EN007725
[✓] [✓] CM1 B | Noro | user: etu.80.891.7730 | mdp: pass1234 | num: EN007730
[✓] [✓] CM1 B | Rado | user: etu.59.786.6676 | mdp: pass1234 | num: EN006676
[✓] [✓] CM1 B | Rado | user: etu.61.876.7571 | mdp: pass1234 | num: EN007571
[✓] [✓] CM1 B | Rado | user: etu.64.921.8029 | mdp: pass1234 | num: EN008029
[✓] [✓] CM1 B | Rado | user: etu.68.681.5625 | mdp: pass1234 | num: EN005625
[✓] [✓] CM1 B | Rado | user: etu.75.846.7275 | mdp: pass1234 | num: EN007275
[✓] [✓] CM1 B | Rado | user: etu.81.651.5321 | mdp: pass1234 | num: EN005321
[✓] [✓] CM1 B | Rado | user: etu.83.696.5774 | mdp: pass1234 | num: EN005774
[✓] [✓] CM1 B | Randria | user: etu.59.786.6674 | mdp: pass1234 | num: EN006674
[✓] [✓] CM1 B | Randria | user: etu.60.771.6523 | mdp: pass1234 | num: EN006523
[✓] [✓] CM1 B | Randria | user: etu.63.966.8473 | mdp: pass1234 | num: EN008473
[✓] [✓] CM1 B | Randria | user: etu.66.981.8630 | mdp: pass1234 | num: EN008630
[✓] [✓] CM1 B | Randria | user: etu.73.801.6825 | mdp: pass1234 | num: EN006825
[✓] [✓] CM1 B | Randria | user: etu.76.636.5177 | mdp: pass1234 | num: EN005177
[✓] [✓] CM1 B | Randria | user: etu.77.861.7423 | mdp: pass1234 | num: EN007423
[✓] [✓] CM1 B | Rija | user: etu.58.756.6379 | mdp: pass1234 | num: EN006379
[✓] [✓] CM1 B | Rija | user: etu.62.906.7875 | mdp: pass1234 | num: EN007875
[✓] [✓] CM1 B | Rija | user: etu.63.966.8478 | mdp: pass1234 | num: EN008478
[✓] [✓] CM1 B | Rija | user: etu.63.966.8479 | mdp: pass1234 | num: EN008479
[✓] [✓] CM1 B | Rija | user: etu.74.996.8773 | mdp: pass1234 | num: EN008773
[✓] [✓] CM1 B | Rija | user: etu.78.711.5921 | mdp: pass1234 | num: EN005921
[✓] [✓] CM1 B | Rija | user: etu.83.696.5780 | mdp: pass1234 | num: EN005780
[✓] [✓] CM1 B | Rindra | user: etu.74.996.8775 | mdp: pass1234 | num: EN008775
[✓] [✓] CM1 B | Rindra | user: etu.79.816.6980 | mdp: pass1234 | num: EN006980
[✓] [✓] CM1 B | Rindra | user: etu.83.696.5779 | mdp: pass1234 | num: EN005779
[✓] [✓] CM1 B | Rondro | user: etu.62.906.7878 | mdp: pass1234 | num: EN007878
[✓] [✓] CM1 B | Rondro | user: etu.64.921.8030 | mdp: pass1234 | num: EN008030
[✓] [✓] CM1 B | Sarobidy | user: etu.59.786.6678 | mdp: pass1234 | num: EN006678
[✓] [✓] CM1 B | Sarobidy | user: etu.60.771.6529 | mdp: pass1234 | num: EN006529
[✓] [✓] CM1 B | Sarobidy | user: etu.65.951.8328 | mdp: pass1234 | num: EN008328
[✓] [✓] CM1 B | Sarobidy | user: etu.65.951.8330 | mdp: pass1234 | num: EN008330
[✓] [✓] CM1 B | Sarobidy | user: etu.66.981.8626 | mdp: pass1234 | num: EN008626
[✓] [✓] CM1 B | Sarobidy | user: etu.69.831.7125 | mdp: pass1234 | num: EN007125
[✓] [✓] CM1 B | Sarobidy | user: etu.70.936.8179 | mdp: pass1234 | num: EN008179
[✓] [✓] CM1 B | Sarobidy | user: etu.78.711.5929 | mdp: pass1234 | num: EN005929
[✓] [✓] CM1 B | Sarobidy | user: etu.82.741.6227 | mdp: pass1234 | num: EN006227
[✓] [✓] CM1 B | Soa | user: etu.61.876.7578 | mdp: pass1234 | num: EN007578
[✓] [✓] CM1 B | Soa | user: etu.78.711.5924 | mdp: pass1234 | num: EN005924
[✓] [✓] CM1 B | Soa | user: etu.83.696.5771 | mdp: pass1234 | num: EN005771
[✓] [✓] CM1 B | Soa | user: etu.83.696.5773 | mdp: pass1234 | num: EN005773
[✓] [✓] CM1 B | Soa | user: etu.84.726.6074 | mdp: pass1234 | num: EN006074
[✓] [✓] CM1 B | Tafika | user: etu.59.786.6677 | mdp: pass1234 | num: EN006677
[✓] [✓] CM1 B | Tafika | user: etu.60.771.6530 | mdp: pass1234 | num: EN006530
[✓] [✓] CM1 B | Tafika | user: etu.63.966.8472 | mdp: pass1234 | num: EN008472
[✓] [✓] CM1 B | Tafika | user: etu.68.681.5626 | mdp: pass1234 | num: EN005626
[✓] [✓] CM1 B | Tafika | user: etu.69.831.7124 | mdp: pass1234 | num: EN007124
[✓] [✓] CM1 B | Tafika | user: etu.72.666.5475 | mdp: pass1234 | num: EN005475
[✓] [✓] CM1 B | Tafika | user: etu.74.996.8779 | mdp: pass1234 | num: EN008779
[✓] [✓] CM1 B | Tafika | user: etu.75.846.7276 | mdp: pass1234 | num: EN007276
[✓] [✓] CM1 B | Tafika | user: etu.79.816.6973 | mdp: pass1234 | num: EN006973
[✓] [✓] CM1 B | Tafika | user: etu.80.891.7726 | mdp: pass1234 | num: EN007726
[✓] [✓] CM1 B | Tafika | user: etu.83.696.5776 | mdp: pass1234 | num: EN005776
[✓] [✓] CM1 B | Tahina | user: etu.58.756.6372 | mdp: pass1234 | num: EN006372
[✓] [✓] CM1 B | Tahina | user: etu.64.921.8026 | mdp: pass1234 | num: EN008026
[✓] [✓] CM1 B | Tahina | user: etu.69.831.7128 | mdp: pass1234 | num: EN007128
[✓] [✓] CM1 B | Tahina | user: etu.78.711.5928 | mdp: pass1234 | num: EN005928
[✓] [✓] CM1 B | Tahina | user: etu.78.711.5930 | mdp: pass1234 | num: EN005930
[✓] [✓] CM1 B | Tahina | user: etu.80.891.7727 | mdp: pass1234 | num: EN007727
[✓] [✓] CM1 B | Tahiry | user: etu.59.786.6672 | mdp: pass1234 | num: EN006672
[✓] [✓] CM1 B | Tahiry | user: etu.63.966.8471 | mdp: pass1234 | num: EN008471
[✓] [✓] CM1 B | Tahiry | user: etu.67.621.5030 | mdp: pass1234 | num: EN005030
[✓] [✓] CM1 B | Tahiry | user: etu.72.666.5474 | mdp: pass1234 | num: EN005474
[✓] [✓] CM1 B | Tahiry | user: etu.76.636.5172 | mdp: pass1234 | num: EN005172
[✓] [✓] CM1 B | Tahiry | user: etu.79.816.6971 | mdp: pass1234 | num: EN006971
[✓] [✓] CM1 B | Tahiry | user: etu.79.816.6977 | mdp: pass1234 | num: EN006977
[✓] [✓] CM1 B | Tahiry | user: etu.79.816.6979 | mdp: pass1234 | num: EN006979
[✓] [✓] CM1 B | Tahiry | user: etu.80.891.7728 | mdp: pass1234 | num: EN007728
[✓] [✓] CM1 B | Tantely | user: etu.63.966.8477 | mdp: pass1234 | num: EN008477
[✓] [✓] CM1 B | Tantely | user: etu.68.681.5623 | mdp: pass1234 | num: EN005623
[✓] [✓] CM1 B | Tantely | user: etu.69.831.7121 | mdp: pass1234 | num: EN007121
[✓] [✓] CM1 B | Tantely | user: etu.71.1011.8924 | mdp: pass1234 | num: EN008924
[✓] [✓] CM1 B | Tantely | user: etu.79.816.6976 | mdp: pass1234 | num: EN006976
[✓] [✓] CM1 B | Tao | user: etu.58.756.6377 | mdp: pass1234 | num: EN006377
[✓] [✓] CM1 B | Tao | user: etu.62.906.7872 | mdp: pass1234 | num: EN007872
[✓] [✓] CM1 B | Tao | user: etu.67.621.5022 | mdp: pass1234 | num: EN005022
[✓] [✓] CM1 B | Tao | user: etu.81.651.5325 | mdp: pass1234 | num: EN005325
[✓] [✓] CM1 B | Tao | user: etu.81.651.5330 | mdp: pass1234 | num: EN005330
[✓] [✓] CM1 B | Tiana | user: etu.58.756.6376 | mdp: pass1234 | num: EN006376
[✓] [✓] CM1 B | Tiana | user: etu.80.891.7721 | mdp: pass1234 | num: EN007721
[✓] [✓] CM1 B | Tiana | user: etu.81.651.5329 | mdp: pass1234 | num: EN005329
[✓] [✓] CM1 B | Tiavina | user: etu.60.771.6527 | mdp: pass1234 | num: EN006527
[✓] [✓] CM1 B | Tiavina | user: etu.62.906.7873 | mdp: pass1234 | num: EN007873
[✓] [✓] CM1 B | Tiavina | user: etu.65.951.8325 | mdp: pass1234 | num: EN008325
[✓] [✓] CM1 B | Tiavina | user: etu.65.951.8327 | mdp: pass1234 | num: EN008327
[✓] [✓] CM1 B | Tiavina | user: etu.67.621.5026 | mdp: pass1234 | num: EN005026
[✓] [✓] CM1 B | Tiavina | user: etu.73.801.6821 | mdp: pass1234 | num: EN006821
[✓] [✓] CM1 B | Toky | user: etu.58.756.6374 | mdp: pass1234 | num: EN006374
[✓] [✓] CM1 B | Toky | user: etu.62.906.7874 | mdp: pass1234 | num: EN007874
[✓] [✓] CM1 B | Toky | user: etu.65.951.8326 | mdp: pass1234 | num: EN008326
[✓] [✓] CM1 B | Toky | user: etu.68.681.5621 | mdp: pass1234 | num: EN005621
[✓] [✓] CM1 B | Toky | user: etu.69.831.7126 | mdp: pass1234 | num: EN007126
[✓] [✓] CM1 B | Toky | user: etu.71.1011.8930 | mdp: pass1234 | num: EN008930
[✓] [✓] CM1 B | Toky | user: etu.72.666.5472 | mdp: pass1234 | num: EN005472
[✓] [✓] CM1 B | Toky | user: etu.74.996.8774 | mdp: pass1234 | num: EN008774
[✓] [✓] CM1 B | Toky | user: etu.84.726.6080 | mdp: pass1234 | num: EN006080
[✓] [✓] CM1 B | Voahangy | user: etu.59.786.6680 | mdp: pass1234 | num: EN006680
[✓] [✓] CM1 B | Voahangy | user: etu.60.771.6526 | mdp: pass1234 | num: EN006526
[✓] [✓] CM1 B | Voahangy | user: etu.77.861.7425 | mdp: pass1234 | num: EN007425
[✓] [✓] CM1 B | Voahangy | user: etu.80.891.7722 | mdp: pass1234 | num: EN007722
[✓] [✓] CM1 B | Voahangy | user: etu.81.651.5322 | mdp: pass1234 | num: EN005322
[✓] [✓] CM1 B | Voahangy | user: etu.82.741.6223 | mdp: pass1234 | num: EN006223
[✗] [✗] CM1 B | Fandresena | user: etu.59.786.3336 | mdp: pass1234 | num: EN003336
[✗] [✗] CM1 B | Fandresena | user: etu.72.666.2738 | mdp: pass1234 | num: EN002738
[✗] [✗] CM1 B | Fandresena | user: etu.84.726.3039 | mdp: pass1234 | num: EN003039
[✗] [✗] CM1 B | Faniry | user: etu.71.1011.4463 | mdp: pass1234 | num: EN004463
[✗] [✗] CM1 B | Faniry | user: etu.73.801.3411 | mdp: pass1234 | num: EN003411
[✗] [✗] CM1 B | Faniry | user: etu.79.816.3486 | mdp: pass1234 | num: EN003486
[✗] [✗] CM1 B | Faniry | user: etu.79.816.3488 | mdp: pass1234 | num: EN003488
[✗] [✗] CM1 B | Faniry | user: etu.81.651.2664 | mdp: pass1234 | num: EN002664
[✗] [✗] CM1 B | Fara | user: etu.69.831.3564 | mdp: pass1234 | num: EN003564
[✗] [✗] CM1 B | Fara | user: etu.73.801.3413 | mdp: pass1234 | num: EN003413
[✗] [✗] CM1 B | Fara | user: etu.83.696.2890 | mdp: pass1234 | num: EN002890
[✗] [✗] CM1 B | Feno | user: etu.67.621.2512 | mdp: pass1234 | num: EN002512
[✗] [✗] CM1 B | Feno | user: etu.68.681.2814 | mdp: pass1234 | num: EN002814
[✗] [✗] CM1 B | Feno | user: etu.70.936.4090 | mdp: pass1234 | num: EN004090
[✗] [✗] CM1 B | Feno | user: etu.74.996.4386 | mdp: pass1234 | num: EN004386
[✗] [✗] CM1 B | Fidy | user: etu.60.771.3263 | mdp: pass1234 | num: EN003263
[✗] [✗] CM1 B | Fidy | user: etu.67.621.2513 | mdp: pass1234 | num: EN002513
[✗] [✗] CM1 B | Fidy | user: etu.70.936.4086 | mdp: pass1234 | num: EN004086
[✗] [✗] CM1 B | Haja | user: etu.58.756.3188 | mdp: pass1234 | num: EN003188
[✗] [✗] CM1 B | Haja | user: etu.60.771.3262 | mdp: pass1234 | num: EN003262
[✗] [✗] CM1 B | Haja | user: etu.61.876.3787 | mdp: pass1234 | num: EN003787
[✗] [✗] CM1 B | Haja | user: etu.70.936.4088 | mdp: pass1234 | num: EN004088
[✗] [✗] CM1 B | Herimalala | user: etu.58.756.3190 | mdp: pass1234 | num: EN003190
[✗] [✗] CM1 B | Herimalala | user: etu.83.696.2889 | mdp: pass1234 | num: EN002889
[✗] [✗] CM1 B | Hery | user: etu.58.756.3187 | mdp: pass1234 | num: EN003187
[✗] [✗] CM1 B | Hery | user: etu.62.906.3936 | mdp: pass1234 | num: EN003936
[✗] [✗] CM1 B | Hery | user: etu.66.981.4314 | mdp: pass1234 | num: EN004314
[✗] [✗] CM1 B | Hery | user: etu.74.996.4390 | mdp: pass1234 | num: EN004390
[✗] [✗] CM1 B | Hery | user: etu.82.741.3112 | mdp: pass1234 | num: EN003112
[✗] [✗] CM1 B | Hery | user: etu.83.696.2887 | mdp: pass1234 | num: EN002887
[✗] [✗] CM1 B | Holy | user: etu.69.831.3563 | mdp: pass1234 | num: EN003563
[✗] [✗] CM1 B | Holy | user: etu.75.846.3640 | mdp: pass1234 | num: EN003640
[✗] [✗] CM1 B | Holy | user: etu.79.816.3489 | mdp: pass1234 | num: EN003489
[✗] [✗] CM1 B | Holy | user: etu.84.726.3038 | mdp: pass1234 | num: EN003038
[✗] [✗] CM1 B | Lalaina | user: etu.60.771.3261 | mdp: pass1234 | num: EN003261
[✗] [✗] CM1 B | Maminirina | user: etu.69.831.3562 | mdp: pass1234 | num: EN003562
[✗] [✗] CM1 B | Maminirina | user: etu.73.801.3412 | mdp: pass1234 | num: EN003412
[✗] [✗] CM1 B | Mamy | user: etu.64.921.4013 | mdp: pass1234 | num: EN004013
[✗] [✗] CM1 B | Mamy | user: etu.65.951.4165 | mdp: pass1234 | num: EN004165
[✗] [✗] CM1 B | Mamy | user: etu.68.681.2815 | mdp: pass1234 | num: EN002815
[✗] [✗] CM1 B | Mamy | user: etu.71.1011.4461 | mdp: pass1234 | num: EN004461
[✗] [✗] CM1 B | Mamy | user: etu.82.741.3114 | mdp: pass1234 | num: EN003114
[✗] [✗] CM1 B | Manda | user: etu.68.681.2813 | mdp: pass1234 | num: EN002813
[✗] [✗] CM1 B | Manda | user: etu.69.831.3561 | mdp: pass1234 | num: EN003561
[✗] [✗] CM1 B | Manda | user: etu.71.1011.4464 | mdp: pass1234 | num: EN004464
[✗] [✗] CM1 B | Manda | user: etu.74.996.4389 | mdp: pass1234 | num: EN004389
[✗] [✗] CM1 B | Manoa | user: etu.59.786.3337 | mdp: pass1234 | num: EN003337
[✗] [✗] CM1 B | Manoa | user: etu.65.951.4161 | mdp: pass1234 | num: EN004161
[✗] [✗] CM1 B | Manoa | user: etu.77.861.3714 | mdp: pass1234 | num: EN003714
[✗] [✗] CM1 B | Mendrika | user: etu.62.906.3940 | mdp: pass1234 | num: EN003940
[✗] [✗] CM1 B | Mendrika | user: etu.64.921.4015 | mdp: pass1234 | num: EN004015
[✗] [✗] CM1 B | Miangaly | user: etu.67.621.2514 | mdp: pass1234 | num: EN002514
[✗] [✗] CM1 B | Miangaly | user: etu.73.801.3415 | mdp: pass1234 | num: EN003415
[✗] [✗] CM1 B | Miangaly | user: etu.81.651.2661 | mdp: pass1234 | num: EN002661
[✗] [✗] CM1 B | Miora | user: etu.59.786.3339 | mdp: pass1234 | num: EN003339
[✗] [✗] CM1 B | Miora | user: etu.60.771.3264 | mdp: pass1234 | num: EN003264
[✗] [✗] CM1 B | Miora | user: etu.62.906.3937 | mdp: pass1234 | num: EN003937
[✗] [✗] CM1 B | Miora | user: etu.72.666.2740 | mdp: pass1234 | num: EN002740
[✗] [✗] CM1 B | Miora | user: etu.80.891.3861 | mdp: pass1234 | num: EN003861
[✗] [✗] CM1 B | Mirana | user: etu.63.966.4237 | mdp: pass1234 | num: EN004237
[✗] [✗] CM1 B | Mirana | user: etu.68.681.2811 | mdp: pass1234 | num: EN002811
[✗] [✗] CM1 B | Mirana | user: etu.77.861.3715 | mdp: pass1234 | num: EN003715
